gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout	mk_pval	alpha	mk_pval_fdr	dos	total_poly	total_div
TRIM65	8	2	0	1	41.25	82.5	15	1	0.272727272727273	1	1	0.8	1	10
TRIM66	22	16	8	2	396.33	792.66	15	1	0.281553306592358	-1.90909090909091	1	-0.221052631578947	10	38
TRIM67	0	7	0	0	166.65	333.3	15	1	1	NA	1	NA	0	7
TRIM7.2	0	5	0	2	55.11	110.22	15	1	1	NA	1	0	2	5
TRIM71	0	7	0	2	193.05	386.1	15	1	1	NA	1	0	2	7
TRIM9	0	7	0	5	88.77	177.54	15	1	1	NA	1	0	5	7
TRIO	0	22	0	3	528.99	1057.98	15	1	1	NA	1	0	3	22
TRIP11	15	14	2	3	518.43	1036.86	15	1	1	0.377777777777778	1	0.117241379310345	5	29
TRIP12	2	16	0	4	606.87	1213.74	15	1	1	1	1	0.111111111111111	4	18
TRIP4	3	7	2	1	161.04	322.08	15	1	0.510489510489511	-3.66666666666667	1	-0.366666666666667	3	10
TRIT1	3	3	0	0	82.5	165	15	1	1	NA	1	NA	0	6
TRMT	7	5	2	2	165.66	331.32	15	1	1	0.285714285714286	1	0.0833333333333334	4	12
TRMT10A	3	5	0	2	83.16	166.32	15	1	1	1	1	0.375	2	8
TRMT10B	0	2	0	0	55.44	110.88	15	1	1	NA	1	NA	0	2
TRMT10C	7	6	0	1	114.84	229.68	15	1	1	1	1	0.538461538461538	1	13
TRMT11	0	6	0	1	128.37	256.74	15	1	1	NA	1	0	1	6
TRMT12	7	12	1	2	102.63	205.26	15	1	1	0.142857142857143	1	0.0350877192982456	3	19
TRMT13	4	3	0	0	98.34	196.68	15	1	1	NA	1	NA	0	7
TRMT1L	3	11	1	2	215.16	430.32	15	1	1	-0.833333333333333	1	-0.119047619047619	3	14
TRMT2A	4	13	1	0	183.48	366.96	15	1	0.277777777777778	-Inf	1	-0.764705882352941	1	17
TRMT44	7	6	1	1	154.44	308.88	15	1	1	0.142857142857143	1	0.0384615384615384	2	13
TRMT5	8	10	1	0	172.92	345.84	15	1	0.473684210526316	-Inf	1	-0.555555555555556	1	18
TRMT6	2	7	0	2	115.5	231	15	1	1	1	1	0.222222222222222	2	9
TRMT61A	2	6	0	0	110.88	221.76	15	1	1	NA	1	NA	0	8
TRMT61B	1	2	0	0	76.23	152.46	15	1	1	NA	1	NA	0	3
TRMU	3	6	0	0	143.55	287.1	15	1	1	NA	1	NA	0	9
TRNAU1AP	0	7	0	2	81.18	162.36	15	1	1	NA	1	0	2	7
TRNT1	4	9	2	4	98.34	196.68	15	1	1	-0.125	1	-0.0256410256410256	6	13
TROVE2	6	8	3	3	159.72	319.44	15	1	1	-0.333333333333333	1	-0.0714285714285715	6	14
TRPA1	2	9	0	1	334.29	668.58	15	1	1	1	1	0.181818181818182	1	11
TRPC1	0	4	0	2	231.33	462.66	15	1	1	NA	1	0	2	4
TRPC3	2	15	0	3	306.57	613.14	15	1	1	1	1	0.117647058823529	3	17
TRPC4AP	0	4	0	1	221.76	443.52	15	1	1	NA	1	0	1	4
TRPC5	1	8	0	0	187.44	374.88	15	1	1	NA	1	NA	0	9
TRPC6	1	14	1	2	309.21	618.42	15	1	0.313725490196079	-6	1	-0.266666666666667	3	15
TRPC7	1	14	0	2	285.78	571.56	15	1	1	1	1	0.0666666666666667	2	15
TRPM1	5	39	1	3	609.51	1219.02	15	1	0.424761023743447	-1.6	1	-0.136363636363636	4	44
TRPM2	7	25	1	4	450.12	900.24	15	1	1	0.107142857142857	1	0.01875	5	32
TRPM3	7	10	0	0	335.94	671.88	15	1	1	NA	1	NA	0	17
TRPM5	6	12	1	2	374.22	748.44	15	1	1	0	1	0	3	18
TRPM6	7	14	0	1	512.82	1025.64	15	1	1	1	1	0.333333333333333	1	21
TRPM7	3	26	0	1	842.82	1685.64	15	1	1	1	1	0.103448275862069	1	29
TRPM8	5	17	1	7	378.18	756.36	15	1	1	0.514285714285714	1	0.102272727272727	8	22
TRPS1	3	12	1	0	300.3	600.6	15	1	0.25	-Inf	1	-0.8	1	15
TRPV1	4	8	0	1	252.45	504.9	15	1	1	1	1	0.333333333333333	1	12
TRPV2	36	26	1	6	696.3	1392.6	15	1	0.0437395053954202	0.87962962962963	1	0.43778801843318	7	62
TRPV4	0	3	0	2	126.39	252.78	15	1	1	NA	1	0	2	3
TRPV6	2	5	0	1	211.2	422.4	15	1	1	1	1	0.285714285714286	1	7
TRRAP	3	49	1	3	1163.58	2327.16	15	1	0.262912140270631	-4.44444444444444	1	-0.192307692307692	4	52
TRUB1	0	2	0	0	87.78	175.56	15	1	1	NA	1	NA	0	2
TSC1	2	9	1	1	351.12	702.24	15	1	0.423076923076923	-3.5	1	-0.318181818181818	2	11
TSC2	4	32	1	11	521.73	1043.46	15	1	1	0.272727272727273	1	0.0277777777777778	12	36
TSC22D1	5	6	3	2	284.79	569.58	15	1	1	-0.8	1	-0.145454545454545	5	11
TSEN15	3	1	0	1	56.43	112.86	15	1	0.4	1	1	0.75	1	4
TSEN54	3	4	1	1	108.57	217.14	15	1	1	-0.333333333333333	1	-0.0714285714285715	2	7
TSG101	0	4	0	1	116.16	232.32	15	1	1	NA	1	0	1	4
TSGA10	7	6	1	1	195.36	390.72	15	1	1	0.142857142857143	1	0.0384615384615384	2	13
TSHR	1	10	0	0	297.66	595.32	15	1	1	NA	1	NA	0	11
TSHZ1	4	16	1	1	334.62	669.24	15	1	0.411255411255411	-3	1	-0.3	2	20
TSHZ2	2	11	0	1	376.53	753.06	15	1	1	1	1	0.153846153846154	1	13
TSHZ3	3	17	0	2	407.55	815.1	15	1	1	1	1	0.15	2	20
TSKU	3	8	1	4	99	198	15	1	1	0.333333333333333	1	0.0727272727272727	5	11
TSN	1	4	0	1	53.13	106.26	15	1	1	1	1	0.2	1	5
TSNARE1	8	4	2	0	148.17	296.34	15	1	1	-Inf	1	-0.333333333333333	2	12
TSNAX	1	1	0	1	87.45	174.9	15	1	1	1	1	0.5	1	2
TSNAXIP1	13	10	0	1	255.09	510.18	15	1	0.458333333333333	1	1	0.565217391304348	1	23
TSPAN1	1	4	0	1	23.76	47.52	15	1	1	1	1	0.2	1	5
TSPAN10	0	1	0	1	3.96	7.92	15	1	1	NA	1	0	1	1
TSPAN12	1	1	0	0	80.19	160.38	15	1	1	NA	1	NA	0	2
TSPAN13	0	3	0	0	65.34	130.68	15	1	1	NA	1	NA	0	3
TSPAN14	2	2	2	0	85.47	170.94	15	1	0.466666666666667	-Inf	1	-0.5	2	4
TSPAN19	3	3	0	0	58.74	117.48	15	1	1	NA	1	NA	0	6
TSPAN2	1	0	1	0	41.58	83.16	15	1	1	NA	1	0	1	1
TSPAN3	1	3	0	0	66.66	133.32	15	1	1	NA	1	NA	0	4
TSPAN32	4	8	1	2	74.58	149.16	15	1	1	0	1	0	3	12
TSPAN33	0	4	0	0	44.55	89.1	15	1	1	NA	1	NA	0	4
TSPAN4	6	5	0	2	123.42	246.84	15	1	0.461538461538462	1	1	0.545454545454545	2	11
TSPAN6	1	3	1	0	53.13	106.26	15	1	0.4	-Inf	1	-0.75	1	4
TSPAN7	2	5	0	1	77.88	155.76	15	1	1	1	1	0.285714285714286	1	7
TSPAN8	11	7	1	1	69.96	139.92	15	1	1	0.363636363636364	1	0.111111111111111	2	18
TSPEAR	0	4	0	0	136.62	273.24	15	1	1	NA	1	NA	0	4
TSPO2	1	1	0	0	46.53	93.06	15	1	1	NA	1	NA	0	2
TSPOAP1	44	31	7	3	940.83	1881.66	15	1	0.733089390250069	-0.643939393939394	1	-0.113333333333333	10	75
TSR1	9	22	2	3	165.99	331.98	15	1	0.630894024276377	-0.62962962962963	1	-0.109677419354839	5	31
TSR3	1	4	0	0	71.61	143.22	15	1	1	NA	1	NA	0	5
TSSC1	1	2	0	0	94.38	188.76	15	1	1	NA	1	NA	0	3
TSSC4	3	9	0	3	80.85	161.7	15	1	1	1	1	0.25	3	12
TSSK3	3	3	0	1	73.92	147.84	15	1	1	1	1	0.5	1	6
TSSK6L2	4	6	0	1	52.8	105.6	15	1	1	1	1	0.4	1	10
TST	2	2	1	1	46.86	93.72	15	1	1	0	1	0	2	4
TSTA3	1	2	1	1	22.11	44.22	15	1	1	-1	1	-0.166666666666667	2	3
TSTD2	2	6	1	1	85.47	170.94	15	1	1	-2	1	-0.25	2	8
TTBK1	4	20	1	1	512.16	1024.32	15	1	0.353846153846154	-4	1	-0.333333333333333	2	24
TTBK2	5	8	0	0	349.47	698.94	15	1	1	NA	1	NA	0	13
TTC1	2	4	0	1	79.86	159.72	15	1	1	1	1	0.333333333333333	1	6
TTC12	9	12	3	1	173.91	347.82	15	1	0.321739130434783	-3	1	-0.321428571428571	4	21
TTC13	1	12	0	2	250.47	500.94	15	1	1	1	1	0.0769230769230769	2	13
TTC14	5	13	0	2	209.88	419.76	15	1	1	1	1	0.277777777777778	2	18
TTC17	5	16	3	2	353.43	706.86	15	1	0.280510793554272	-3.8	1	-0.361904761904762	5	21
TTC19	5	5	1	1	80.52	161.04	15	1	1	0	1	0	2	10
TTC21B	7	19	3	3	417.12	834.24	15	1	0.346148498331479	-1.71428571428571	1	-0.230769230769231	6	26
TTC25	3	5	2	0	151.47	302.94	15	1	0.444444444444445	-Inf	1	-0.625	2	8
TTC26	2	5	0	1	155.43	310.86	15	1	1	1	1	0.285714285714286	1	7
TTC27	2	2	1	0	39.6	79.2	15	1	1	-Inf	1	-0.5	1	4
TTC28	4	24	0	3	711.15	1422.3	15	1	1	1	1	0.142857142857143	3	28
TTC29	5	6	1	1	194.37	388.74	15	1	1	-0.2	1	-0.0454545454545455	2	11
TTC3	19	21	1	2	649.77	1299.54	15	1	1	0.447368421052632	1	0.141666666666667	3	40
TTC30B	2	9	0	2	181.17	362.34	15	1	1	1	1	0.181818181818182	2	11
TTC31	7	2	2	1	75.24	150.48	15	1	1	0.428571428571429	1	0.111111111111111	3	9
TTC32	2	0	1	0	19.14	38.28	15	1	1	NA	1	0	1	2
TTC33	7	1	0	0	70.62	141.24	15	1	1	NA	1	NA	0	8
TTC34	7	18	3	2	381.81	763.62	15	1	0.300029472443265	-2.85714285714286	1	-0.32	5	25
TTC36	2	2	0	0	39.27	78.54	15	1	1	NA	1	NA	0	4
TTC38-TTC38L	3	1	0	0	102.3	204.6	15	1	1	NA	1	NA	0	4
TTC39A	0	9	0	0	182.49	364.98	15	1	1	NA	1	NA	0	9
TTC39B	2	9	0	2	167.31	334.62	15	1	1	1	1	0.181818181818182	2	11
TTC39C	1	6	1	0	164.67	329.34	15	1	0.25	-Inf	1	-0.857142857142857	1	7
TTC4	6	3	3	1	104.28	208.56	15	1	1	-0.5	1	-0.0833333333333334	4	9
TTC6	23	14	1	4	495.99	991.98	15	1	0.146369676536557	0.847826086956522	1	0.421621621621622	5	37
TTC7A	13	10	3	2	321.09	642.18	15	1	1	-0.153846153846154	1	-0.0347826086956522	5	23
TTC7B	1	8	0	1	252.78	505.56	15	1	1	1	1	0.111111111111111	1	9
TTC8	1	6	0	0	154.44	308.88	15	1	1	NA	1	NA	0	7
TTF1	7	8	0	2	134.64	269.28	15	1	0.485294117647059	1	1	0.466666666666667	2	15
TTF2	14	20	2	0	414.81	829.62	15	1	0.19047619047619	-Inf	1	-0.588235294117647	2	34
TTI1	21	33	4	5	374.22	748.44	15	1	1	-0.257142857142857	1	-0.0555555555555555	9	54
TTI2	1	8	1	2	63.03	126.06	15	1	0.454545454545454	-3	1	-0.222222222222222	3	9
TTK	10	19	2	6	309.87	619.74	15	1	1	0.366666666666667	1	0.0948275862068966	8	29
TTL	1	2	1	0	68.97	137.94	15	1	1	-Inf	1	-0.666666666666667	1	3
TTLL10	12	10	2	3	160.38	320.76	15	1	0.648309178743961	0.444444444444444	1	0.145454545454545	5	22
TTLL11	4	6	1	3	184.47	368.94	15	1	1	0.5	1	0.15	4	10
TTLL2	3	10	1	1	205.26	410.52	15	1	0.476190476190476	-2.33333333333333	1	-0.269230769230769	2	13
TTLL4	10	8	5	4	274.89	549.78	15	1	1	0	1	0	9	18
TTLL5	21	19	6	2	414.15	828.3	15	1	0.437105561754857	-1.71428571428571	1	-0.225	8	40
TTLL7	6	8	1	1	289.41	578.82	15	1	1	-0.333333333333333	1	-0.0714285714285715	2	14
TTLL9	1	11	0	3	122.1	244.2	15	1	1	1	1	0.0833333333333333	3	12
TTPA	0	5	0	1	84.15	168.3	15	1	1	NA	1	0	1	5
TTPAL	1	6	1	1	115.17	230.34	15	1	0.416666666666667	-5	1	-0.357142857142857	2	7
TTR	0	2	0	1	43.23	86.46	15	1	1	NA	1	0	1	2
TTYH2	0	1	0	1	8.91	17.82	15	1	1	NA	1	0	1	1
TTYH3	1	9	1	2	163.68	327.36	15	1	0.423076923076923	-3.5	1	-0.233333333333333	3	10
TUB	0	9	0	1	145.53	291.06	15	1	1	NA	1	0	1	9
TUBA3E	0	9	0	4	139.59	279.18	15	1	1	NA	1	0	4	9
TUBA8A	1	5	0	1	112.53	225.06	15	1	1	1	1	0.166666666666667	1	6
TUBA8B	2	4	0	2	172.26	344.52	15	1	1	1	1	0.333333333333333	2	6
TUBB	1	3	1	0	53.13	106.26	15	1	0.4	-Inf	1	-0.75	1	4
TUBB1	1	11	1	2	116.49	232.98	15	1	0.371428571428571	-4.5	1	-0.25	3	12
TUBB3	5	14	5	12	99.66	199.32	15	1	1	-0.166666666666667	1	-0.0309597523219814	17	19
TUBB4B	0	6	0	1	136.95	273.9	15	1	1	NA	1	0	1	6
TUBB6	0	12	0	2	166.32	332.64	15	1	1	NA	1	0	2	12
TUBD1	4	9	0	2	160.05	320.1	15	1	1	1	1	0.307692307692308	2	13
TUBE1	2	7	0	1	152.13	304.26	15	1	1	1	1	0.222222222222222	1	9
TUBG1	0	5	0	2	61.05	122.1	15	1	1	NA	1	0	2	5
TUBGCP2	6	13	0	1	291.06	582.12	15	1	1	1	1	0.315789473684211	1	19
TUBGCP3	0	6	0	0	261.69	523.38	15	1	1	NA	1	NA	0	6
TUBGCP4	2	11	0	0	268.29	536.58	15	1	1	NA	1	NA	0	13
TUBGCP5	1	7	0	1	273.24	546.48	15	1	1	1	1	0.125	1	8
TUBGCP6	27	35	6	5	802.89	1605.78	15	1	0.529610378344952	-0.555555555555556	1	-0.109970674486803	11	62
TUFT1	1	4	0	0	72.6	145.2	15	1	1	NA	1	NA	0	5
TULP1	1	1	1	0	30.03	60.06	15	1	1	-Inf	1	-0.5	1	2
TULP3	3	7	2	3	134.97	269.94	15	1	1	-0.555555555555556	1	-0.1	5	10
TULP4	0	20	0	3	354.42	708.84	15	1	1	NA	1	0	3	20
TUSC5	0	2	0	1	8.25	16.5	15	1	1	NA	1	0	1	2
TUT1	9	14	1	4	86.13	172.26	15	1	0.626373626373626	0.611111111111111	1	0.191304347826087	5	23
TVP23A	1	3	0	0	51.15	102.3	15	1	1	NA	1	NA	0	4
TWF1	2	2	0	0	103.29	206.58	15	1	1	NA	1	NA	0	4
TWF2	0	4	0	1	81.18	162.36	15	1	1	NA	1	0	1	4
TWIST2	0	2	0	2	71.94	143.88	15	1	1	NA	1	0	2	2
TWIST3	0	1	0	1	34.32	68.64	15	1	1	NA	1	0	1	1
TWNK	1	6	0	5	78.87	157.74	15	1	1	1	1	0.142857142857143	5	7
TWSG1	0	7	0	2	75.57	151.14	15	1	1	NA	1	0	2	7
TXK	4	7	1	0	152.13	304.26	15	1	0.416666666666667	-Inf	1	-0.636363636363636	1	11
TXLNA	4	7	1	2	104.94	209.88	15	1	1	0.125	1	0.0303030303030303	3	11
TXLNB	3	6	1	1	180.84	361.68	15	1	1	-1	1	-0.166666666666667	2	9
TXLNG	1	7	0	0	166.32	332.64	15	1	1	NA	1	NA	0	8
TXN2	0	3	0	2	30.69	61.38	15	1	1	NA	1	0	2	3
TXNDC11	17	9	1	0	279.84	559.68	15	1	1	-Inf	1	-0.346153846153846	1	26
TXNDC15	1	11	0	1	72.93	145.86	15	1	1	1	1	0.0833333333333333	1	12
TXNDC16	14	13	4	2	248.82	497.64	15	1	0.664779047426433	-0.857142857142857	1	-0.148148148148148	6	27
TXNDC5	3	6	2	2	91.74	183.48	15	1	1	-1	1	-0.166666666666667	4	9
TXNDC9	0	6	0	0	71.28	142.56	15	1	1	NA	1	NA	0	6
TXNL4B	1	1	1	1	40.26	80.52	15	1	1	0	1	0	2	2
TXNRD1	0	2	0	1	134.97	269.94	15	1	1	NA	1	0	1	2
TXNRD2	3	6	1	0	133.98	267.96	15	1	0.4	-Inf	1	-0.666666666666667	1	9
TXNRD3	1	6	0	1	195.36	390.72	15	1	1	1	1	0.142857142857143	1	7
TYMS	1	4	0	0	97.35	194.7	15	1	1	NA	1	NA	0	5
TYR	2	3	0	0	139.92	279.84	15	1	1	NA	1	NA	0	5
TYRO3	2	11	1	2	320.1	640.2	15	1	0.489285714285714	-1.75	1	-0.179487179487179	3	13
TYRP1	1	1	0	0	141.9	283.8	15	1	1	NA	1	NA	0	2
TYW1	2	14	0	3	151.8	303.6	15	1	1	1	1	0.125	3	16
TYW3	2	1	0	0	58.74	117.48	15	1	1	NA	1	NA	0	3
TYW5	3	7	2	0	77.55	155.1	15	1	0.151515151515152	-Inf	1	-0.7	2	10
U2AF1	0	2	0	1	49.83	99.66	15	1	1	NA	1	0	1	2
U2SURP	0	8	0	2	276.21	552.42	15	1	1	NA	1	0	2	8
UACA	6	13	2	1	320.76	641.52	15	1	0.527272727272727	-3.33333333333333	1	-0.350877192982456	3	19
UAP1L1	8	2	0	0	345.18	690.36	15	1	1	NA	1	NA	0	10
UBA3	1	10	0	1	114.18	228.36	15	1	1	1	1	0.0909090909090909	1	11
UBA5	1	6	0	1	161.04	322.08	15	1	1	1	1	0.142857142857143	1	7
UBA52	0	2	0	2	8.58	17.16	15	1	1	NA	1	0	2	2
UBA6	3	10	1	2	312.51	625.02	15	1	1	-0.666666666666667	1	-0.102564102564103	3	13
UBAC1	0	5	0	1	91.08	182.16	15	1	1	NA	1	0	1	5
UBAC2	6	2	5	0	90.09	180.18	15	1	0.487179487179487	-Inf	1	-0.25	5	8
UBAP1	2	10	1	1	147.18	294.36	15	1	0.395604395604396	-4	1	-0.333333333333333	2	12
UBAP1L	3	14	3	3	85.47	170.94	15	1	0.278552111504057	-3.66666666666667	1	-0.323529411764706	6	17
UBAP2L	1	11	1	6	236.61	473.22	15	1	1	-0.833333333333333	1	-0.0595238095238095	7	12
UBASH3A	3	4	1	1	173.25	346.5	15	1	1	-0.333333333333333	1	-0.0714285714285715	2	7
UBASH3B	2	9	1	2	151.8	303.6	15	1	1	-1.25	1	-0.151515151515151	3	11
UBB-UBC	0	12	0	11	94.38	188.76	15	1	1	NA	1	0	11	12
UBE2B	0	5	0	1	53.79	107.58	15	1	1	NA	1	0	1	5
UBE2D1	1	0	1	0	52.47	104.94	15	1	1	NA	1	0	1	1
UBE2D2	0	1	0	1	43.56	87.12	15	1	1	NA	1	0	1	1
UBE2E2	2	1	0	1	120.12	240.24	15	1	1	1	1	0.666666666666667	1	3
UBE2F	2	1	0	0	78.54	157.08	15	1	1	NA	1	NA	0	3
UBE2G1	0	1	0	1	60.39	120.78	15	1	1	NA	1	0	1	1
UBE2H	1	3	1	0	61.05	122.1	15	1	0.4	-Inf	1	-0.75	1	4
UBE2J1	3	5	0	2	78.21	156.42	15	1	1	1	1	0.375	2	8
UBE2O	4	18	1	6	343.53	687.06	15	1	1	0.25	1	0.038961038961039	7	22
UBE2Q2	0	2	0	1	88.11	176.22	15	1	1	NA	1	0	1	2
UBE2T	2	6	1	1	60.72	121.44	15	1	1	-2	1	-0.25	2	8
UBE2V1	2	2	0	0	50.49	100.98	15	1	1	NA	1	NA	0	4
UBE2Z	1	2	1	0	105.27	210.54	15	1	1	-Inf	1	-0.666666666666667	1	3
UBE3A	0	10	0	5	268.29	536.58	15	1	1	NA	1	0	5	10
UBE3B	3	16	1	2	289.74	579.48	15	1	0.47012987012987	-1.66666666666667	1	-0.175438596491228	3	19
UBE3C	1	18	0	1	327.03	654.06	15	1	1	1	1	0.0526315789473684	1	19
UBE3D	6	5	1	0	101.31	202.62	15	1	1	-Inf	1	-0.454545454545455	1	11
UBE4A	3	18	0	2	297.99	595.98	15	1	1	1	1	0.142857142857143	2	21
UBE4B	2	9	1	1	394.35	788.7	15	1	0.423076923076923	-3.5	1	-0.318181818181818	2	11
UBIAD1	0	3	0	2	46.86	93.72	15	1	1	NA	1	0	2	3
UBL7	0	6	0	1	56.1	112.2	15	1	1	NA	1	0	1	6
UBLCP1	1	4	0	1	100.65	201.3	15	1	1	1	1	0.2	1	5
UBN1	3	13	2	0	326.37	652.74	15	1	0.065359477124183	-Inf	1	-0.8125	2	16
UBN2	1	7	0	1	343.53	687.06	15	1	1	1	1	0.125	1	8
UBP1	1	8	0	0	136.62	273.24	15	1	1	NA	1	NA	0	9
UBQLN4	0	5	0	1	127.05	254.1	15	1	1	NA	1	0	1	5
UBR1	7	24	0	1	550.11	1100.22	15	1	1	1	1	0.225806451612903	1	31
UBR2	5	22	0	3	567.93	1135.86	15	1	1	1	1	0.185185185185185	3	27
UBR3	2	11	0	0	361.35	722.7	15	1	1	NA	1	NA	0	13
UBR5	1	28	1	6	825.99	1651.98	15	1	0.355555555555556	-3.66666666666667	1	-0.108374384236453	7	29
UBR7	0	4	0	2	105.93	211.86	15	1	1	NA	1	0	2	4
UBTD1	1	0	1	0	18.48	36.96	15	1	1	NA	1	0	1	1
UBTF	0	1	0	1	10.89	21.78	15	1	1	NA	1	0	1	1
UBXN10	7	6	2	4	57.09	114.18	15	1	0.628482972136223	0.571428571428571	1	0.205128205128205	6	13
UBXN11	11	4	2	1	98.34	196.68	15	1	1	0.272727272727273	1	0.0666666666666667	3	15
UBXN2A	4	3	0	0	79.53	159.06	15	1	1	NA	1	NA	0	7
UBXN2B	1	3	0	1	100.98	201.96	15	1	1	1	1	0.25	1	4
UBXN4	4	12	0	1	152.13	304.26	15	1	1	1	1	0.25	1	16
UBXN6	5	3	2	1	66.33	132.66	15	1	1	-0.2	1	-0.0416666666666666	3	8
UBXN7	0	3	0	0	158.07	316.14	15	1	1	NA	1	NA	0	3
UCHL1	1	3	0	0	55.11	110.22	15	1	1	NA	1	NA	0	4
UCK1	0	4	0	2	72.6	145.2	15	1	1	NA	1	0	2	4
UCK2	0	3	0	2	79.53	159.06	15	1	1	NA	1	0	2	3
UCKL1	0	5	0	2	100.98	201.96	15	1	1	NA	1	0	2	5
UEVLD	4	4	1	0	130.68	261.36	15	1	1	-Inf	1	-0.5	1	8
UFD1L	0	6	0	4	89.76	179.52	15	1	1	NA	1	0	4	6
UFL1	11	7	0	0	225.06	450.12	15	1	1	NA	1	NA	0	18
UFM1	3	2	0	0	40.59	81.18	15	1	1	NA	1	NA	0	5
UGCG	1	4	0	0	114.51	229.02	15	1	1	NA	1	NA	0	5
UGDH	1	9	1	3	182.49	364.98	15	1	0.505494505494505	-2	1	-0.15	4	10
UGGT1	3	18	2	0	480.81	961.62	15	1	0.0395256916996047	-Inf	1	-0.857142857142857	2	21
UGGT2	13	16	2	2	456.72	913.44	15	1	1	-0.230769230769231	1	-0.0517241379310345	4	29
UGP2	0	6	0	2	182.49	364.98	15	1	1	NA	1	0	2	6
UGT1A1	17	22	2	2	364.65	729.3	15	1	1	-0.294117647058824	1	-0.0641025641025641	4	39
UGT2A1	7	18	1	6	288.42	576.84	15	1	0.646416245971307	0.571428571428571	1	0.137142857142857	7	25
UGT8	1	8	0	1	192.72	385.44	15	1	1	1	1	0.111111111111111	1	9
UGT8L	4	14	1	2	146.52	293.04	15	1	1	-0.75	1	-0.111111111111111	3	18
UHRF1	0	8	0	2	186.45	372.9	15	1	1	NA	1	0	2	8
UHRF1BP1	16	25	5	7	504.24	1008.48	15	1	1	-0.116071428571429	1	-0.0264227642276423	12	41
UHRF1BP1L	4	13	2	0	474.21	948.42	15	1	0.087719298245614	-Inf	1	-0.764705882352941	2	17
UHRF2	1	1	0	0	153.12	306.24	15	1	1	NA	1	NA	0	2
UIMC1	11	12	2	3	177.54	355.08	15	1	1	0.272727272727273	1	0.0782608695652174	5	23
ULK1	1	12	1	3	316.47	632.94	15	1	0.426470588235294	-3	1	-0.173076923076923	4	13
ULK2	0	8	0	2	294.69	589.38	15	1	1	NA	1	0	2	8
ULK4	1	1	0	0	78.21	156.42	15	1	1	NA	1	NA	0	2
UMAD1	1	2	0	0	37.29	74.58	15	1	1	NA	1	NA	0	3
UMOD	1	9	0	1	154.11	308.22	15	1	1	1	1	0.1	1	10
UMODL1	20	16	9	1	390.39	780.78	15	1	0.0667122197343593	-6.2	1	-0.344444444444444	10	36
UMPS	8	13	3	1	139.26	278.52	15	1	0.287826086956522	-3.875	1	-0.369047619047619	4	21
UNC119	0	2	0	0	37.62	75.24	15	1	1	NA	1	NA	0	2
UNC13B	14	26	2	2	518.1	1036.2	15	1	0.613881297375342	-0.857142857142857	1	-0.15	4	40
UNC13C	7	13	2	2	387.09	774.18	15	1	0.614624505928854	-0.857142857142857	1	-0.15	4	20
UNC13D	6	16	4	2	187.11	374.22	15	1	0.147157190635452	-4.33333333333333	1	-0.393939393939394	6	22
UNC45A	1	8	1	0	175.23	350.46	15	1	0.2	-Inf	1	-0.888888888888889	1	9
UNC45B	3	18	0	4	353.76	707.52	15	1	1	1	1	0.142857142857143	4	21
UNC50	4	4	3	2	90.09	180.18	15	1	1	-0.5	1	-0.1	5	8
UNC5A	1	2	1	1	46.53	93.06	15	1	1	-1	1	-0.166666666666667	2	3
UNC5B	2	4	2	2	114.51	229.02	15	1	1	-1	1	-0.166666666666667	4	6
UNC5C	3	11	1	2	262.35	524.7	15	1	1	-0.833333333333333	1	-0.119047619047619	3	14
UNC5D	0	6	0	1	245.52	491.04	15	1	1	NA	1	0	1	6
UNC79	9	34	3	2	818.07	1636.14	15	1	0.091813135985199	-4.66666666666667	1	-0.390697674418605	5	43
UNC80	6	43	2	4	1085.37	2170.74	15	1	0.206300691539315	-2.58333333333333	1	-0.210884353741497	6	49
UNC93A	0	5	0	1	183.81	367.62	15	1	1	NA	1	0	1	5
UNCX	1	1	0	0	24.09	48.18	15	1	1	NA	1	NA	0	2
UNG	2	5	0	1	59.73	119.46	15	1	1	1	1	0.285714285714286	1	7
UNK	2	5	0	2	238.92	477.84	15	1	1	1	1	0.285714285714286	2	7
UNKL	9	9	0	0	275.55	551.1	15	1	1	NA	1	NA	0	18
UPF1	0	13	0	3	327.36	654.72	15	1	1	NA	1	0	3	13
UPF2	3	21	2	2	416.46	832.92	15	1	0.135042735042735	-6	1	-0.375	4	24
UPK1B	2	4	0	1	83.49	166.98	15	1	1	1	1	0.333333333333333	1	6
UPK3A	6	5	0	0	56.1	112.2	15	1	1	NA	1	NA	0	11
UPK3B	1	1	0	0	12.21	24.42	15	1	1	NA	1	NA	0	2
UPK3BL	1	1	0	1	24.09	48.18	15	1	1	1	1	0.5	1	2
UPP1	1	4	1	1	73.59	147.18	15	1	1	-3	1	-0.3	2	5
UPP2	1	5	1	2	84.15	168.3	15	1	1	-1.5	1	-0.166666666666667	3	6
UQCC1	3	3	1	0	84.15	168.3	15	1	1	-Inf	1	-0.5	1	6
UQCRB	0	3	0	0	26.07	52.14	15	1	1	NA	1	NA	0	3
UQCRC2	2	3	1	0	165.66	331.32	15	1	1	-Inf	1	-0.6	1	5
UQCRFS1	0	2	0	0	43.23	86.46	15	1	1	NA	1	NA	0	2
URB1	31	31	6	4	766.59	1533.18	15	1	0.736100399130168	-0.5	1	-0.1	10	62
URB2	23	18	9	6	509.19	1018.38	15	1	1	-0.173913043478261	1	-0.0390243902439024	15	41
URI1	2	3	0	1	118.14	236.28	15	1	1	1	1	0.4	1	5
