gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout
SIN3A	0	0	5	17	1262.25	2524.5	15	2
SIPA1L1	0	0	2	12	1768.14	3536.28	15	2
SIRPA-TPPNR1L	0	0	13	6	263.34000000000003	526.6800000000001	15	2
SIRT1	0	0	5	4	629.64	1259.28	15	2
SIRT3	0	0	2	1	329.67	659.34	15	2
SIRT4	0	0	3	1	350.46000000000004	700.9200000000001	15	2
SIRT6	0	0	1	8	333.63	667.26	15	2
SIVA1	0	0	2	3	176.22	352.44	15	2
SKA2	0	0	2	0	254.43	508.86	15	2
SKAP1	0	0	1	4	266.31	532.62	15	2
SKI	0	0	4	1	358.05	716.1	15	2
SKIL	0	0	2	12	725.6700000000001	1451.3400000000001	15	2
SKOR2	0	0	3	4	624.69	1249.38	15	2
SKP2	0	0	2	0	403.59000000000003	807.1800000000001	15	2
SLAIN2	0	0	2	0	474.54	949.08	15	2
SLAINL	0	0	5	5	652.4100000000001	1304.8200000000002	15	2
SLBP	0	0	2	1	235.62	471.24	15	2
SLC10A1	0	0	3	1	369.27000000000004	738.5400000000001	15	2
SLC10A4	0	0	2	3	338.25	676.5	15	2
SLC10A7	0	0	1	1	368.28000000000003	736.5600000000001	15	2
SLC11A1-SLC11A2	0	0	0	13	591.03	1182.06	15	2
SLC12A1	0	0	2	3	1184.04	2368.08	15	2
SLC12A3	0	0	22	16	987.0300000000001	1974.0600000000002	15	2
SLC12A4	0	0	0	10	1131.5700000000002	2263.1400000000003	15	2
SLC12A5	0	0	1	17	1100.55	2201.1	15	2
SLC12A8	0	0	4	4	723.69	1447.38	15	2
SLC12A9	0	0	10	28	841.83	1683.66	15	2
SLC13A2	0	0	1	4	588.0600000000001	1176.1200000000001	15	2
SLC13A3	0	0	0	4	573.5400000000001	1147.0800000000002	15	2
SLC14A2Z	0	0	1	4	386.1	772.2	15	2
SLC15A2	0	0	5	2	777.1500000000001	1554.3000000000002	15	2
SLC15A4	0	0	1	3	570.9	1141.8	15	2
SLC16A12	0	0	2	0	481.14000000000004	962.2800000000001	15	2
SLC16A14	0	0	2	0	510.84000000000003	1021.6800000000001	15	2
SLC16A4	0	0	6	2	519.75	1039.5	15	2
SLC16A5	0	0	6	4	678.48	1356.96	15	2
SLC16A6	0	0	1	5	561.6600000000001	1123.3200000000002	15	2
SLC16A9	0	0	1	1	502.92	1005.84	15	2
SLC17A9	0	0	1	4	440.88	881.76	15	2
SLC18A1	0	0	2	9	519.75	1039.5	15	2
SLC18A2	0	0	1	6	515.46	1030.92	15	2
SLC18A3	0	0	1	6	471.57000000000005	943.1400000000001	15	2
SLC19A1	0	0	4	6	493.02000000000004	986.0400000000001	15	2
SLC19A3	0	0	2	2	433.95000000000005	867.9000000000001	15	2
SLC1A2	0	0	2	5	570.57	1141.14	15	2
SLC1A6	0	0	1	1	562.32	1124.64	15	2
SLC1A7	0	0	0	4	561.33	1122.66	15	2
SLC20A2	0	0	0	5	646.47	1292.94	15	2
SLC22A15L	0	0	3	1	418.11	836.22	15	2
SLC22A18	0	0	0	4	410.85	821.7	15	2
SLC22A4	0	0	2	12	548.46	1096.92	15	2
SLC22A5	0	0	7	4	625.35	1250.7	15	2
SLC23A1	0	0	4	19	490.38	980.76	15	2
SLC23A3	0	0	8	18	563.97	1127.94	15	2
SLC24A1	0	0	3	6	660.33	1320.66	15	2
SLC24A5	0	0	6	0	499.95000000000005	999.9000000000001	15	2
SLC25A1	0	0	2	5	291.06	582.12	15	2
SLC25A10	0	0	0	5	254.43	508.86	15	2
SLC25A14	0	0	0	3	288.09000000000003	576.1800000000001	15	2
SLC25A19	0	0	1	1	319.77000000000004	639.5400000000001	15	2
SLC25A20	0	0	1	1	325.71000000000004	651.4200000000001	15	2
SLC25A24	0	0	1	4	471.24	942.48	15	2
SLC25A26	0	0	8	4	265.32	530.64	15	2
SLC25A29	0	0	0	3	287.76	575.52	15	2
SLC25A33	0	0	0	2	317.79	635.58	15	2
SLC25A34	0	0	4	3	284.13	568.26	15	2
SLC25A37	0	0	0	8	304.26	608.52	15	2
SLC25A42	0	0	3	5	324.72	649.44	15	2
SLC25A43	0	0	1	2	324.72	649.44	15	2
SLC25A47	0	0	1	1	293.04	586.08	15	2
SLC25A48	0	0	1	8	311.85	623.7	15	2
SLC25A5	0	0	0	7	294.69	589.38	15	2
SLC26A1	0	0	3	5	706.86	1413.72	15	2
SLC26A8	0	0	9	6	783.09	1566.18	15	2
SLC26A9	0	0	3	6	796.95	1593.9	15	2
SLC27A2	0	0	3	6	614.7900000000001	1229.5800000000002	15	2
SLC27A6	0	0	2	0	807.84	1615.68	15	2
SLC28A2	0	0	3	7	653.4	1306.8	15	2
SLC28A3	0	0	1	2	615.12	1230.24	15	2
SLC29A3	0	0	6	10	456.39000000000004	912.7800000000001	15	2
SLC29A4	0	0	6	11	517.77	1035.54	15	2
SLC2A1	0	0	0	2	480.15000000000003	960.3000000000001	15	2
SLC2A10	0	0	8	8	573.21	1146.42	15	2
SLC2A11	0	0	9	9	492.03000000000003	984.0600000000001	15	2
SLC2A11L1	0	0	1	3	486.09000000000003	972.1800000000001	15	2
SLC2A11L3	0	0	2	3	494.01000000000005	988.0200000000001	15	2
SLC2A11L4	0	0	2	3	495	990	15	2
SLC2A2	0	0	1	4	535.26	1070.52	15	2
SLC2A5	0	0	2	8	515.7900000000001	1031.5800000000002	15	2
SLC2A6	0	0	3	11	501.93	1003.86	15	2
SLC2A8	0	0	1	1	479.16	958.32	15	2
SLC2A9	0	0	2	1	660	1320	15	2
SLC2A9L	0	0	14	15	568.59	1137.18	15	2
SLC30A2	0	0	5	10	361.35	722.7	15	2
SLC30A5	0	0	2	6	393.36	786.72	15	2
SLC30A7	0	0	1	4	354.09000000000003	708.1800000000001	15	2
SLC30A9	0	0	5	4	611.82	1223.64	15	2
SLC31A1	0	0	1	1	183.15	366.3	15	2
SLC31A2	0	0	3	4	137.61	275.22	15	2
SLC32A1	0	0	0	10	516.78	1033.56	15	2
SLC33A1	0	0	1	3	460.02000000000004	920.0400000000001	15	2
SLC34A1	0	0	8	7	661.98	1323.96	15	2
SLC34A2	0	0	1	2	668.25	1336.5	15	2
SLC35A3	0	0	2	1	335.94	671.88	15	2
SLC35A4	0	0	3	4	319.77000000000004	639.5400000000001	15	2
SLC35B1	0	0	0	4	285.45	570.9	15	2
SLC35C1	0	0	1	5	356.40000000000003	712.8000000000001	15	2
SLC35E1	0	0	2	4	402.93	805.86	15	2
SLC35F4	0	0	1	2	488.07000000000005	976.1400000000001	15	2
SLC35G1	0	0	1	1	401.94	803.88	15	2
SLC35G2	0	0	4	5	407.88	815.76	15	2
SLC36A1	0	0	3	11	470.25	940.5	15	2
SLC37A2	0	0	3	0	499.29	998.58	15	2
SLC37A4	0	0	1	1	376.86	753.72	15	2
SLC38A10	0	0	22	42	1897.8300000000002	3795.6600000000003	15	2
SLC38A11	0	0	3	1	445.5	891	15	2
SLC38A3	0	0	4	11	488.40000000000003	976.8000000000001	15	2
SLC38A6	0	0	1	1	398.97	797.94	15	2
SLC38A8	0	0	9	20	431.31	862.62	15	2
SLC38A9	0	0	2	2	552.09	1104.18	15	2
SLC39A10	0	0	4	4	850.4100000000001	1700.8200000000002	15	2
SLC39A11	0	0	1	10	320.76	641.52	15	2
SLC39A14	0	0	5	6	476.19	952.38	15	2
SLC39A3	0	0	2	4	310.86	621.72	15	2
SLC39A5	0	0	4	2	141.9	283.8	15	2
SLC39A8	0	0	1	2	436.59000000000003	873.1800000000001	15	2
SLC40A1	0	0	1	1	576.1800000000001	1152.3600000000001	15	2
SLC41A3	0	0	0	2	449.46000000000004	898.9200000000001	15	2
SLC43A2	0	0	3	8	543.51	1087.02	15	2
SLC44A3	0	0	4	6	619.74	1239.48	15	2
SLC45A3	0	0	4	11	569.25	1138.5	15	2
SLC46A1	0	0	1	7	386.43	772.86	15	2
SLC46A2	0	0	3	5	449.46000000000004	898.9200000000001	15	2
SLC47A1	0	0	9	8	561.33	1122.66	15	2
SLC47A2	0	0	11	14	591.03	1182.06	15	2
SLC48A1	0	0	0	2	147.51000000000002	295.02000000000004	15	2
SLC4A1	0	0	7	24	726.33	1452.66	15	2
SLC4A10	0	0	1	4	1085.7	2171.4	15	2
SLC4A11	0	0	1	4	520.41	1040.82	15	2
SLC4A3	0	0	2	10	1235.52	2471.04	15	2
SLC4A4	0	0	2	4	1025.64	2051.28	15	2
SLC4A5	0	0	2	2	1333.53	2667.06	15	2
SLC4A8	0	0	5	15	1260.27	2520.54	15	2
SLC4A9	0	0	8	13	981.09	1962.18	15	2
SLC51A	0	0	6	5	336.6	673.2	15	2
SLC51B	0	0	3	3	287.1	574.2	15	2
SLC52A3	0	0	3	3	450.45000000000005	900.9000000000001	15	2
SLC5A10	0	0	2	7	328.68	657.36	15	2
SLC5A11	0	0	6	7	785.07	1570.14	15	2
SLC5A6	0	0	3	1	257.73	515.46	15	2
SLC5A9	0	0	2	6	660.33	1320.66	15	2
SLC6A1	0	0	0	5	593.01	1186.02	15	2
SLC6A11	0	0	0	2	612.48	1224.96	15	2
SLC6A14	0	0	0	4	634.59	1269.18	15	2
SLC6A17	0	0	0	7	720.72	1441.44	15	2
SLC6A2	0	0	0	6	612.8100000000001	1225.6200000000001	15	2
SLC6A4	0	0	2	6	664.2900000000001	1328.5800000000002	15	2
SLC6A6	0	0	0	3	633.6	1267.2	15	2
SLC6A7	0	0	2	12	808.83	1617.66	15	2
SLC6A9	0	0	5	8	616.11	1232.22	15	2
SLC7A10	0	0	0	2	500.94	1001.88	15	2
SLC7A11	0	0	1	5	550.77	1101.54	15	2
SLC7A14	0	0	2	16	764.2800000000001	1528.5600000000002	15	2
SLC7A3	0	0	5	18	625.35	1250.7	15	2
SLC7A5	0	0	1	5	546.48	1092.96	15	2
SLC7A6	0	0	0	4	513.8100000000001	1027.6200000000001	15	2
SLC7A6OS	0	0	3	0	327.69	655.38	15	2
SLC8A3	0	0	14	23	346.5	693	15	2
SLC8B1	0	0	6	13	481.14000000000004	962.2800000000001	15	2
SLC9A1	0	0	1	12	796.95	1593.9	15	2
SLC9A3R1	0	0	3	7	333.63	667.26	15	2
SLC9A3R2	0	0	3	3	351.45	702.9	15	2
SLC9A6	0	0	1	5	541.53	1083.06	15	2
SLC9A8	0	0	0	2	532.62	1065.24	15	2
SLC9A9	0	0	2	3	499.62	999.24	15	2
SLC9B2	0	0	4	5	554.4	1108.8	15	2
SLCO2A1	0	0	2	8	631.62	1263.24	15	2
SLCO4A1	0	0	10	13	717.75	1435.5	15	2
SLCO4C1	0	0	1	2	634.26	1268.52	15	2
SLF1	0	0	4	3	894.96	1789.92	15	2
SLF2	0	0	12	11	1188.99	2377.98	15	2
SLIT1	0	0	12	27	1396.5600000000002	2793.1200000000003	15	2
SLIT3	0	0	8	15	1448.3700000000001	2896.7400000000002	15	2
SLITRK2	0	0	1	7	849.4200000000001	1698.8400000000001	15	2
SLITRK4	0	0	3	2	829.62	1659.24	15	2
SLK	0	0	3	5	1258.29	2516.58	15	2
SLMAP	0	0	3	1	814.77	1629.54	15	2
SLTM	0	0	1	2	943.47	1886.94	15	2
SMAD1	0	0	1	3	461.34000000000003	922.6800000000001	15	2
SMAD2W-SMAD2Z	0	0	3	2	406.89000000000004	813.7800000000001	15	2
SMAD3	0	0	0	10	373.23	746.46	15	2
SMAD5	0	0	0	4	461.34000000000003	922.6800000000001	15	2
SMAD6	0	0	2	3	466.95000000000005	933.9000000000001	15	2
SMAD7-SMAD7B	0	0	2	4	160.71	321.42	15	2
SMAP2	0	0	4	1	413.16	826.32	15	2
SMARCA1	0	0	1	8	1023.6600000000001	2047.3200000000002	15	2
SMARCA2-SMARCA4	0	0	2	2	1552.3200000000002	3104.6400000000003	15	2
SMARCAD1	0	0	2	4	952.71	1905.42	15	2
SMARCAL1	0	0	7	4	997.9200000000001	1995.8400000000001	15	2
SMARCB1	0	0	1	3	407.55	815.1	15	2
SMARCC2	0	0	6	14	773.19	1546.38	15	2
SMARCD1	0	0	0	3	417.78000000000003	835.5600000000001	15	2
SMARCE1	0	0	1	3	401.94	803.88	15	2
SMC2	0	0	5	4	1162.92	2325.84	15	2
SMC3	0	0	0	5	1217.7	2435.4	15	2
SMC4	0	0	4	10	1280.0700000000002	2560.1400000000003	15	2
SMC5	0	0	8	2	998.9100000000001	1997.8200000000002	15	2
SMCR8	0	0	8	20	909.48	1818.96	15	2
SMG1	0	0	6	2	3597	7194	15	2
SMG5	0	0	4	13	1014.09	2028.18	15	2
SMG6	0	0	12	22	1155.66	2311.32	15	2
SMG8	0	0	5	25	913.7700000000001	1827.5400000000002	15	2
SMIM12	0	0	1	1	93.06	186.12	15	2
SMIM4	0	0	0	2	42.9	85.8	15	2
SMNDC1	0	0	0	4	236.61	473.22	15	2
SMOC1	0	0	2	5	637.5600000000001	1275.1200000000001	15	2
SMOX	0	0	1	5	530.64	1061.28	15	2
SMPD2	0	0	6	10	398.97	797.94	15	2
SMPD3	0	0	2	2	780.12	1560.24	15	2
SMPDL3B	0	0	7	1	470.25	940.5	15	2
SMTN	0	0	18	15	1186.3500000000001	2372.7000000000003	15	2
SMU1	0	0	0	2	565.95	1131.9	15	2
SMURF1	0	0	1	2	722.7	1445.4	15	2
SMURF2	0	0	0	3	743.1600000000001	1486.3200000000002	15	2
SMYD1	0	0	3	5	487.08000000000004	974.1600000000001	15	2
SMYD4	0	0	8	9	688.0500000000001	1376.1000000000001	15	2
SMYD5	0	0	4	7	408.87	817.74	15	2
SNAI1	0	0	1	2	250.8	501.6	15	2
SNAP29	0	0	1	2	239.25	478.5	15	2
SNAPC1	0	0	2	2	243.87	487.74	15	2
SNAPC3	0	0	1	2	364.32	728.64	15	2
SNAPC4	0	0	15	16	1532.8500000000001	3065.7000000000003	15	2
SNCAIP	0	0	8	2	867.57	1735.14	15	2
SNED1	0	0	8	27	1401.8400000000001	2803.6800000000003	15	2
SNIP1	0	0	2	3	337.26	674.52	15	2
SNPH	0	0	2	12	470.91	941.82	15	2
SNRNP200	0	0	1	24	1676.73	3353.46	15	2
SNRNP27	0	0	0	3	103.29	206.58	15	2
SNRNP35	0	0	1	3	263.34000000000003	526.6800000000001	15	2
SNRNP40	0	0	0	5	319.44	638.88	15	2
SNRPA1	0	0	0	4	253.44	506.88	15	2
SNRPC	0	0	0	2	155.76000000000002	311.52000000000004	15	2
SNRPE	0	0	0	3	46.86	93.72	15	2
SNTA1	0	0	3	8	385.44	770.88	15	2
SNTN	0	0	2	2	143.55	287.1	15	2
SNUPN	0	0	5	5	349.47	698.94	15	2
SNX1	0	0	2	5	509.85	1019.7	15	2
SNX11	0	0	2	3	262.68	525.36	15	2
SNX19	0	0	16	15	939.51	1879.02	15	2
SNX20	0	0	2	3	324.72	649.44	15	2
SNX21	0	0	1	2	299.97	599.94	15	2
SNX22	0	0	2	5	175.23000000000002	350.46000000000004	15	2
SNX27	0	0	2	3	535.59	1071.18	15	2
SNX29	0	0	3	1	843.8100000000001	1687.6200000000001	15	2
SNX30	0	0	0	2	367.95000000000005	735.9000000000001	15	2
SNX33	0	0	4	10	557.37	1114.74	15	2
SNX4	0	0	0	5	427.68	855.36	15	2
SNX6	0	0	0	4	385.11	770.22	15	2
SNX7	0	0	2	2	411.18	822.36	15	2
SNX8	0	0	4	1	437.58000000000004	875.1600000000001	15	2
SOAT1	0	0	0	5	546.48	1092.96	15	2
SOCS4	0	0	5	6	432.63	865.26	15	2
SOHYE2L	0	0	10	8	713.7900000000001	1427.5800000000002	15	2
SORBS1	0	0	9	8	2062.17	4124.34	15	2
SORBS2	0	0	10	8	1533.51	3067.02	15	2
SORCS1	0	0	3	4	1013.76	2027.52	15	2
SORCS3	0	0	3	0	1016.73	2033.46	15	2
SORD	0	0	2	3	510.84000000000003	1021.6800000000001	15	2
SORL1	0	0	10	38	2122.23	4244.46	15	2
SOS2	0	0	6	9	1318.68	2637.36	15	2
SOST	0	0	0	2	211.86	423.72	15	2
SOUL	0	0	3	0	270.27000000000004	540.5400000000001	15	2
SOWAHA	0	0	5	8	475.86	951.72	15	2
SOWAHB	0	0	12	7	715.77	1431.54	15	2
SOWAHD	0	0	2	4	321.75	643.5	15	2
SOX12	0	0	5	7	278.85	557.7	15	2
SOX13	0	0	2	16	604.89	1209.78	15	2
SOX18	0	0	0	5	417.78000000000003	835.5600000000001	15	2
SOX3	0	0	0	3	260.37	520.74	15	2
SOX30	0	0	3	4	615.78	1231.56	15	2
SOX8	0	0	5	14	467.28000000000003	934.5600000000001	15	2
SOX9	0	0	4	14	463.65000000000003	927.3000000000001	15	2
SP2	0	0	6	5	577.5	1155	15	2
SP3	0	0	3	5	829.62	1659.24	15	2
SP5	0	0	2	2	344.52000000000004	689.0400000000001	15	2
SP7	0	0	1	6	323.40000000000003	646.8000000000001	15	2
SPACA9	0	0	1	1	166.32000000000002	332.64000000000004	15	2
SPAG16	0	0	2	1	337.59000000000003	675.1800000000001	15	2
SPAG5	0	0	24	23	1241.79	2483.58	15	2
SPAG8	0	0	2	2	225.39000000000001	450.78000000000003	15	2
SPAG9	0	0	3	10	1293.93	2587.86	15	2
SPARC	0	0	1	4	296.01	592.02	15	2
SPARCL1	0	0	9	2	656.37	1312.74	15	2
SPATA1	0	0	5	4	563.3100000000001	1126.6200000000001	15	2
SPATA16	0	0	5	4	571.89	1143.78	15	2
SPATA18	0	0	3	1	471.24	942.48	15	2
SPATA20	0	0	7	13	753.39	1506.78	15	2
SPATA22	0	0	1	1	346.5	693	15	2
SPATA4	0	0	2	1	252.45000000000002	504.90000000000003	15	2
SPATA5	0	0	8	8	792	1584	15	2
SPATA6	0	0	2	0	475.20000000000005	950.4000000000001	15	2
SPATA7	0	0	6	1	537.57	1075.14	15	2
SPATS2	0	0	4	8	537.57	1075.14	15	2
SPATS2L	0	0	1	4	590.0400000000001	1180.0800000000002	15	2
SPC25	0	0	2	0	232.65	465.3	15	2
SPDEF	0	0	3	8	318.78000000000003	637.5600000000001	15	2
SPDL1	0	0	2	2	619.74	1239.48	15	2
SPECC1	0	0	2	6	1041.48	2082.96	15	2
SPEF2	0	0	9	2	2221.23	4442.46	15	2
SPEG	0	0	40	82	3259.4100000000003	6518.820000000001	15	2
SPEN	0	0	11	43	2948.2200000000003	5896.4400000000005	15	2
SPG11	0	0	29	15	2401.7400000000002	4803.4800000000005	15	2
SPG21	0	0	1	6	307.89	615.78	15	2
SPG7	0	0	3	10	724.6800000000001	1449.3600000000001	15	2
SPHK1	0	0	6	11	461.01000000000005	922.0200000000001	15	2
SPHKAP	0	0	9	12	1694.88	3389.76	15	2
SPIA1	0	0	1	1	570.24	1140.48	15	2
SPIA3	0	0	4	0	415.8	831.6	15	2
SPIA4	0	0	5	0	413.82	827.64	15	2
SPIA5	0	0	1	1	418.77000000000004	837.5400000000001	15	2
SPIA9	0	0	3	1	428.67	857.34	15	2
SPIK5	0	0	0	2	468.27000000000004	936.5400000000001	15	2
SPINT1	0	0	1	6	504.90000000000003	1009.8000000000001	15	2
SPINT4	0	0	2	3	274.23	548.46	15	2
SPIRE2	0	0	2	15	618.4200000000001	1236.8400000000001	15	2
SPNS3	0	0	2	1	559.02	1118.04	15	2
SPOCK1	0	0	0	2	225.72	451.44	15	2
SPON1	0	0	0	3	490.05	980.1	15	2
SPON2	0	0	1	1	327.69	655.38	15	2
SPOP	0	0	0	2	371.25	742.5	15	2
SPP1	0	0	4	6	301.95	603.9	15	2
SPP2	0	0	2	4	179.19	358.38	15	2
SPPL2B	0	0	1	1	592.02	1184.04	15	2
SPR	0	0	4	6	287.76	575.52	15	2
SPRY3	0	0	1	4	303.93	607.86	15	2
SPRY4	0	0	1	5	297	594	15	2
SPSB1	0	0	1	4	271.26	542.52	15	2
SPSB4	0	0	1	3	271.59000000000003	543.1800000000001	15	2
SPTAN1	0	0	3	16	2446.29	4892.58	15	2
SPTB	0	0	44	56	2275.6800000000003	4551.360000000001	15	2
SPTLC1	0	0	1	1	419.1	838.2	15	2
SPTSSB	0	0	1	3	104.94000000000001	209.88000000000002	15	2
SPTY2D1	0	0	0	6	704.88	1409.76	15	2
SQSTM1	0	0	5	6	449.46000000000004	898.9200000000001	15	2
SRA1	0	0	4	1	208.56	417.12	15	2
SRC	0	0	0	9	528.66	1057.32	15	2
SRCIN1	0	0	3	11	563.64	1127.28	15	2
SRCRB4D	0	0	8	14	509.52000000000004	1019.0400000000001	15	2
SRD5A3	0	0	8	6	310.86	621.72	15	2
SREBF1	0	0	2	23	859.32	1718.64	15	2
SREK1	0	0	3	0	534.9300000000001	1069.8600000000001	15	2
SRFBP1	0	0	4	3	349.47	698.94	15	2
SRGAP3	0	0	1	10	1075.14	2150.28	15	2
SRGN	0	0	0	2	144.54000000000002	289.08000000000004	15	2
SRM	0	0	0	2	265.32	530.64	15	2
SRP54	0	0	1	2	499.95000000000005	999.9000000000001	15	2
SRP68	0	0	0	9	600.9300000000001	1201.8600000000001	15	2
SRPK1	0	0	1	2	627.99	1255.98	15	2
SRPX2	0	0	2	5	459.36	918.72	15	2
SRRD	0	0	1	6	126.72	253.44	15	2
SRRL	0	0	1	6	525.69	1051.38	15	2
SRRM3	0	0	9	15	519.09	1038.18	15	2
SRRM4	0	0	3	3	588.0600000000001	1176.1200000000001	15	2
SRSF11	0	0	0	3	412.17	824.34	15	2
SRSF3	0	0	2	0	338.25	676.5	15	2
SRSF4	0	0	2	2	488.07000000000005	976.1400000000001	15	2
SRSF5	0	0	0	2	264.33	528.66	15	2
SRSF6	0	0	1	1	345.51	691.02	15	2
SRXN1	0	0	0	2	120.78	241.56	15	2
SSBP3-SSBP4	0	0	4	1	139.59	279.18	15	2
SSFA2	0	0	5	3	1252.3500000000001	2504.7000000000003	15	2
SSH1	0	0	13	14	1069.2	2138.4	15	2
SSH2	0	0	16	16	1402.5	2805	15	2
SSR3	0	0	0	4	185.46	370.92	15	2
SSTR2	0	0	3	2	368.28000000000003	736.5600000000001	15	2
SSTR5	0	0	0	3	367.29	734.58	15	2
SSU72	0	0	1	6	293.7	587.4	15	2
SSX2IP	0	0	2	3	555.39	1110.78	15	2
ST14	0	0	4	8	829.62	1659.24	15	2
ST3GAL2L	0	0	2	3	321.75	643.5	15	2
ST3GAL3	0	0	1	2	481.8	963.6	15	2
ST3GAL5	0	0	4	5	393.69	787.38	15	2
ST5	0	0	9	9	1201.2	2402.4	15	2
ST6GALNAC1	0	0	13	9	721.71	1443.42	15	2
ST6GALNAC2	0	0	5	8	397.98	795.96	15	2
ST6GALNAC2L	0	0	13	8	407.88	815.76	15	2
ST6GALNAC5	0	0	0	2	244.53	489.06	15	2
ST8SIA2	0	0	0	3	353.43	706.86	15	2
ST8SIA5	0	0	2	1	401.61	803.22	15	2
STAB1	0	0	17	28	2498.76	4997.52	15	2
STAG1	0	0	0	4	1126.6200000000001	2253.2400000000002	15	2
STAG2	0	0	0	6	1313.0700000000002	2626.1400000000003	15	2
STAM2	0	0	2	3	507.54	1015.08	15	2
STAMBP	0	0	2	0	597.96	1195.92	15	2
STAMBPL1	0	0	2	3	413.82	827.64	15	2
STARD3	0	0	6	10	440.55	881.1	15	2
STARD5	0	0	1	1	208.89000000000001	417.78000000000003	15	2
STARD9	0	0	61	26	5099.490000000001	10198.980000000001	15	2
STAT1	0	0	0	4	1422.63	2845.26	15	2
STAT2	0	0	2	3	586.74	1173.48	15	2
STBD1	0	0	8	6	307.89	615.78	15	2
STC1	0	0	3	7	385.11	770.22	15	2
STC2	0	0	1	4	296.34000000000003	592.6800000000001	15	2
STEAP3	0	0	0	5	483.12	966.24	15	2
STIL	0	0	10	8	1261.26	2522.52	15	2
STIM2	0	0	1	4	684.09	1368.18	15	2
STK10	0	0	4	9	963.2700000000001	1926.5400000000002	15	2
STK11	0	0	0	6	415.8	831.6	15	2
STK11IP	0	0	7	8	1138.17	2276.34	15	2
STK17A	0	0	7	12	340.23	680.46	15	2
STK17B	0	0	1	3	369.27000000000004	738.5400000000001	15	2
STK25	0	0	0	3	406.89000000000004	813.7800000000001	15	2
STK32A	0	0	3	1	374.88	749.76	15	2
STK32C	0	0	4	4	464.97	929.94	15	2
STK35	0	0	0	4	327.69	655.38	15	2
STK36	0	0	23	22	1303.5	2607	15	2
STK38	0	0	0	2	461.34000000000003	922.6800000000001	15	2
STK39	0	0	0	2	451.11	902.22	15	2
STK4	0	0	0	4	513.8100000000001	1027.6200000000001	15	2
STKLD1	0	0	9	4	632.61	1265.22	15	2
STN1	0	0	3	2	359.37	718.74	15	2
STOML1	0	0	4	10	407.88	815.76	15	2
STON2	0	0	4	4	878.13	1756.26	15	2
STOX1	0	0	14	3	827.97	1655.94	15	2
STRA6	0	0	16	12	665.2800000000001	1330.5600000000002	15	2
STRIP1	0	0	0	9	773.85	1547.7	15	2
STX1A	0	0	2	5	231.66000000000003	463.32000000000005	15	2
STX2	0	0	3	1	453.42	906.84	15	2
STX3	0	0	0	5	213.84	427.68	15	2
STX6	0	0	2	2	244.53	489.06	15	2
STX8	0	0	3	3	332.31	664.62	15	2
STXBP1	0	0	0	12	575.52	1151.04	15	2
STXBP3	0	0	2	7	589.0500000000001	1178.1000000000001	15	2
STXBP4	0	0	2	2	727.6500000000001	1455.3000000000002	15	2
STXBP6	0	0	1	1	173.91	347.82	15	2
STYX	0	0	0	5	221.76000000000002	443.52000000000004	15	2
STYXL1	0	0	6	2	293.7	587.4	15	2
SUCLG1	0	0	2	1	332.64000000000004	665.2800000000001	15	2
SUCLG2	0	0	4	3	497.97	995.94	15	2
SUCNR1	0	0	1	2	307.23	614.46	15	2
SUCO	0	0	4	7	1233.54	2467.08	15	2
SUFU	0	0	3	1	342.54	685.08	15	2
SUGP1	0	0	3	11	675.51	1351.02	15	2
SUGP2	0	0	4	9	1110.78	2221.56	15	2
SULF2	0	0	1	6	870.21	1740.42	15	2
SULT1B-SULT1B1	0	0	2	1	294.03000000000003	588.0600000000001	15	2
SULT2B1L1	0	0	0	8	286.11	572.22	15	2
SUMF1	0	0	3	2	286.11	572.22	15	2
SUMF2	0	0	7	7	308.88	617.76	15	2
SUMO3	0	0	0	2	87.12	174.24	15	2
SUN1	0	0	6	3	896.94	1793.88	15	2
SUPT5H	0	0	0	4	723.36	1446.72	15	2
SUPT6H	0	0	0	30	1709.73	3419.46	15	2
SUPV3L1	0	0	5	8	736.5600000000001	1473.1200000000001	15	2
SURF1	0	0	1	2	307.89	615.78	15	2
SURF2	0	0	2	2	260.37	520.74	15	2
SURF4	0	0	0	3	267.3	534.6	15	2
SURF6	0	0	2	1	352.44	704.88	15	2
SUSD1	0	0	3	4	718.08	1436.16	15	2
SUSD3	0	0	0	6	286.11	572.22	15	2
SUSD6	0	0	0	2	325.71000000000004	651.4200000000001	15	2
SUZ12	0	0	1	5	836.88	1673.76	15	2
SV2B	0	0	3	7	698.94	1397.88	15	2
SV2C	0	0	1	3	371.91	743.82	15	2
SVEP1	0	0	17	18	3616.8	7233.6	15	2
SVOP	0	0	2	5	586.74	1173.48	15	2
SWAP70	0	0	2	3	553.4100000000001	1106.8200000000002	15	2
SWT1	0	0	3	4	849.4200000000001	1698.8400000000001	15	2
SYCP2	0	0	3	5	1111.77	2223.54	15	2
SYDE2	0	0	7	8	977.7900000000001	1955.5800000000002	15	2
SYNC	0	0	4	8	569.58	1139.16	15	2
SYNDIG1L	0	0	3	4	239.58	479.16	15	2
SYNE2	0	0	33	27	6909.87	13819.74	15	2
SYNE3	0	0	2	8	1005.51	2011.02	15	2
SYNGR3	0	0	1	6	210.21	420.42	15	2
SYNJ2BP	0	0	1	3	437.91	875.82	15	2
SYNM	0	0	11	6	1582.02	3164.04	15	2
SYNPO	0	0	18	24	1108.47	2216.94	15	2
SYNPO2	0	0	3	9	1220.67	2441.34	15	2
