gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout	mk_pval	alpha	mk_pval_fdr	dos	total_poly	total_div
SLC25A37	0	10	0	8	257.4	514.8	15	1	1	NA	1	0	8	10
SLC25A38	10	12	1	1	286.11	572.22	15	1	1	-0.2	1	-0.0454545454545455	2	22
SLC25A40	13	8	5	1	333.63	667.26	15	1	0.627850410459106	-2.07692307692308	1	-0.214285714285714	6	21
SLC25A42	1	10	3	5	324.72	649.44	15	1	0.262125902992776	-5	1	-0.284090909090909	8	11
SLC25A43	0	11	1	1	293.7	587.4	15	1	0.153846153846154	-Inf	1	-0.5	2	11
SLC25A46	2	7	1	0	191.07	382.14	15	1	0.3	-Inf	1	-0.777777777777778	1	9
SLC25A47	1	19	1	1	293.04	586.08	15	1	0.177489177489177	-18	1	-0.45	2	20
SLC25A48	5	18	1	8	288.75	577.5	15	1	0.648220244716352	0.55	1	0.106280193236715	9	23
SLC25A5	0	5	0	5	266.31	532.62	15	1	1	NA	1	0	5	5
SLC25A6	0	8	0	3	259.38	518.76	15	1	1	NA	1	0	3	8
SLC26A1	4	34	3	5	706.86	1413.72	15	1	0.0890168796898926	-4.1	0.953357353910386	-0.269736842105263	8	38
SLC26A3	17	37	2	1	747.45	1494.9	15	1	0.255194805194805	-3.35294117647059	1	-0.351851851851852	3	54
SLC26A4	11	25	4	5	723.03	1446.06	15	1	0.453907970342278	-0.818181818181818	1	-0.138888888888889	9	36
SLC26A5	14	34	6	2	724.68	1449.36	15	1	0.0192436494323287	-6.28571428571429	0.683149554847669	-0.458333333333333	8	48
SLC26A8	30	46	9	6	783.09	1566.18	15	1	0.163190422746745	-1.3	1	-0.205263157894737	15	76
SLC26A9	12	32	3	6	796.95	1593.9	15	1	0.700983205090164	-0.333333333333333	1	-0.0606060606060606	9	44
SLC27A2	12	21	1	5	427.35	854.7	15	1	0.642588187479828	0.65	1	0.196969696969697	6	33
SLC27A6	17	28	2	0	810.15	1620.3	15	1	0.158186864014801	-Inf	1	-0.622222222222222	2	45
SLC28A2	23	26	3	7	653.4	1306.8	15	1	0.487968401977121	0.515527950310559	1	0.169387755102041	10	49
SLC28A3	17	18	1	1	597.96	1195.92	15	1	1	-0.0588235294117647	1	-0.0142857142857143	2	35
SLC29A1	1	13	3	8	444.51	889.02	15	1	0.287826086956522	-3.875	1	-0.201298701298701	11	14
SLC29A3	6	9	6	9	435.93	871.86	15	1	1	0	1	0	15	15
SLC29A4	6	12	5	9	405.57	811.14	15	1	1	-0.111111111111111	1	-0.0238095238095238	14	18
SLC2A1	2	19	0	2	480.15	960.3	15	1	1	1	1	0.0952380952380952	2	21
SLC2A10	20	26	8	8	570.24	1140.48	15	1	0.772796415274411	-0.3	1	-0.0652173913043478	16	46
SLC2A11	13	20	9	9	492.03	984.06	15	1	0.558962152693824	-0.538461538461539	1	-0.106060606060606	18	33
SLC2A11L1	8	25	1	3	486.09	972.18	15	1	1	-0.0416666666666667	1	-0.00757575757575757	4	33
SLC2A11L2	11	13	0	1	433.62	867.24	15	1	1	1	1	0.458333333333333	1	24
SLC2A11L3	10	17	2	3	494.01	988.02	15	1	1	-0.133333333333333	1	-0.0296296296296297	5	27
SLC2A11L4	6	16	2	3	495	990	15	1	0.615904868078781	-0.777777777777778	1	-0.127272727272727	5	22
SLC2A12	5	21	3	4	576.51	1153.02	15	1	0.320129361842376	-2.15	1	-0.236263736263736	7	26
SLC2A13	6	11	1	1	390.72	781.44	15	1	1	-0.833333333333333	1	-0.147058823529412	2	17
SLC2A14	9	20	0	1	478.17	956.34	15	1	1	1	1	0.310344827586207	1	29
SLC2A2	10	23	1	4	515.46	1030.92	15	1	1	0.425	1	0.103030303030303	5	33
SLC2A5	16	29	2	8	515.79	1031.58	15	1	0.469550064896791	0.546875	1	0.155555555555556	10	45
SLC2A6	9	26	3	11	494.67	989.34	15	1	1	0.212121212121212	1	0.0428571428571428	14	35
SLC2A8	10	17	1	1	470.25	940.5	15	1	1	-0.7	1	-0.12962962962963	2	27
SLC2A9	12	28	1	2	634.92	1269.84	15	1	1	-0.166666666666667	1	-0.0333333333333333	3	40
SLC2A9L	20	25	13	13	488.07	976.14	15	1	0.805383901312487	-0.25	1	-0.0555555555555556	26	45
SLC30A10	2	10	0	1	278.52	557.04	15	1	1	1	1	0.166666666666667	1	12
SLC30A2	0	4	0	2	99	198	15	1	1	NA	1	0	2	4
SLC30A5	9	18	3	6	408.21	816.42	15	1	1	0	1	0	9	27
SLC30A7	1	17	1	4	348.81	697.62	15	1	0.395256916996047	-3.25	1	-0.144444444444444	5	18
SLC30A8	8	5	1	2	247.5	495	15	1	0.55	0.6875	1	0.282051282051282	3	13
SLC30A9	6	14	5	4	603.9	1207.8	15	1	0.237062787287675	-1.91666666666667	1	-0.255555555555556	9	20
SLC31A1	1	5	1	1	183.15	366.3	15	1	0.464285714285714	-4	1	-0.333333333333333	2	6
SLC31A2	7	4	3	4	136.95	273.9	15	1	0.630467571644042	0.571428571428571	1	0.207792207792208	7	11
SLC32A1	1	14	0	9	415.47	830.94	15	1	1	1	1	0.0666666666666667	9	15
SLC33A1	2	20	1	3	460.02	920.04	15	1	0.407692307692308	-2.33333333333333	1	-0.159090909090909	4	22
SLC34A1	5	20	6	5	544.17	1088.34	15	1	0.0558820573379233	-3.8	0.846060006968071	-0.345454545454545	11	25
SLC34A2	8	17	1	2	668.25	1336.5	15	1	1	-0.0625	1	-0.0133333333333333	3	25
SLC35A1	9	24	3	5	330.33	660.66	15	1	0.671879687586098	-0.6	1	-0.102272727272727	8	33
SLC35A3	2	10	2	1	335.94	671.88	15	1	0.153846153846154	-9	1	-0.5	3	12
SLC35A4	8	10	3	4	319.77	639.54	15	1	1	0.0625	1	0.0158730158730159	7	18
SLC35A5	5	19	3	4	424.38	848.76	15	1	0.334589049561241	-1.85	1	-0.220238095238095	7	24
SLC35B1	1	14	0	3	249.15	498.3	15	1	1	1	1	0.0666666666666667	3	15
SLC35B2	6	17	3	12	414.81	829.62	15	1	1	0.291666666666667	1	0.0608695652173913	15	23
SLC35B3	3	11	1	0	366.3	732.6	15	1	0.266666666666667	-Inf	1	-0.785714285714286	1	14
SLC35C1	4	17	1	2	331.32	662.64	15	1	0.521245059288538	-1.125	1	-0.142857142857143	3	21
SLC35D1	2	12	0	1	220.44	440.88	15	1	1	1	1	0.142857142857143	1	14
SLC35D2	4	7	0	0	379.17	758.34	15	1	1	NA	1	NA	0	11
SLC35D3	9	4	3	1	307.56	615.12	15	1	1	-0.333333333333333	1	-0.0576923076923077	4	13
SLC35E1	1	14	1	3	268.95	537.9	15	1	0.385964912280702	-3.66666666666667	1	-0.183333333333333	4	15
SLC35E3	2	16	1	8	251.13	502.26	15	1	1	0	1	0	9	18
SLC35F2	5	13	1	4	355.41	710.82	15	1	1	0.35	1	0.0777777777777778	5	18
SLC35F3	2	7	0	1	231.66	463.32	15	1	1	1	1	0.222222222222222	1	9
SLC35F4	2	20	1	2	488.07	976.14	15	1	0.330434782608696	-4	1	-0.242424242424242	3	22
SLC35F5	3	18	0	1	476.19	952.38	15	1	1	1	1	0.142857142857143	1	21
SLC35G1	7	10	1	1	387.09	774.18	15	1	1	-0.428571428571429	1	-0.0882352941176471	2	17
SLC35G2	8	17	4	5	407.88	815.76	15	1	0.687045435098828	-0.7	1	-0.124444444444444	9	25
SLC36A1	2	16	3	11	469.92	939.84	15	1	0.631256952169077	-1.18181818181818	1	-0.103174603174603	14	18
SLC36A4	10	9	5	2	488.07	976.14	15	1	0.657608695652174	-1.25	1	-0.18796992481203	7	19
SLC37A1	4	24	2	1	523.71	1047.42	15	1	0.0878754171301445	-11	0.951277979139867	-0.523809523809524	3	28
SLC37A2	8	40	3	0	484.44	968.88	15	1	0.00792316926770708	-Inf	0.529186532206378	-0.833333333333333	3	48
SLC37A3	9	17	4	3	496.98	993.96	15	1	0.392567218345861	-1.51851851851852	1	-0.225274725274725	7	26
SLC37A4	2	18	1	2	412.5	825	15	1	0.356295878035009	-3.5	1	-0.233333333333333	3	20
SLC38A1	0	9	0	1	485.1	970.2	15	1	1	NA	1	0	1	9
SLC38A10	47	70	18	37	1719.3	3438.6	15	1	0.40100751431831	0.275445658424382	1	0.0744366744366745	55	117
SLC38A11	8	13	3	1	430.65	861.3	15	1	0.287826086956522	-3.875	1	-0.369047619047619	4	21
SLC38A2	3	18	1	1	483.12	966.24	15	1	0.324110671936759	-5	1	-0.357142857142857	2	21
SLC38A3	0	2	0	4	179.85	359.7	15	1	1	NA	1	0	4	2
SLC38A4	6	19	0	4	543.51	1087.02	15	1	0.552608311229001	1	1	0.24	4	25
SLC38A6	2	14	0	1	374.55	749.1	15	1	1	1	1	0.125	1	16
SLC38A8	9	25	8	16	344.19	688.38	15	1	0.770264361287726	-0.388888888888889	1	-0.0686274509803921	24	34
SLC38A9	3	19	2	2	554.4	1108.8	15	1	0.154849498327759	-5.33333333333333	1	-0.363636363636364	4	22
SLC39A10	15	32	4	4	850.41	1700.82	15	1	0.426415094339623	-1.13333333333333	1	-0.180851063829787	8	47
SLC39A11	0	13	1	7	292.05	584.1	15	1	0.380952380952381	-Inf	1	-0.125	8	13
SLC39A12	14	17	2	4	660.33	1320.66	15	1	0.679626150214385	0.392857142857143	1	0.118279569892473	6	31
SLC39A13	5	15	1	0	365.31	730.62	15	1	0.285714285714286	-Inf	1	-0.75	1	20
SLC39A14	3	14	5	6	453.75	907.5	15	1	0.199801808497461	-2.88888888888889	1	-0.27807486631016	11	17
SLC39A3	6	16	2	4	308.22	616.44	15	1	1	-0.333333333333333	1	-0.0606060606060606	6	22
SLC39A6	5	34	1	5	711.81	1423.62	15	1	1	-0.36	1	-0.0384615384615385	6	39
SLC39A8	2	18	1	2	385.11	770.22	15	1	0.356295878035009	-3.5	1	-0.233333333333333	3	20
SLC39A9	1	6	0	1	281.49	562.98	15	1	1	1	1	0.142857142857143	1	7
SLC40A1	1	16	1	1	563.64	1127.28	15	1	0.204678362573099	-15	1	-0.441176470588235	2	17
SLC41A2	2	8	0	4	547.14	1094.28	15	1	1	1	1	0.2	4	10
SLC41A3	2	15	0	2	447.81	895.62	15	1	1	1	1	0.117647058823529	2	17
SLC43A2	3	20	3	8	543.51	1087.02	15	1	0.362657855133155	-1.5	1	-0.142292490118577	11	23
SLC44A1	3	3	0	0	228.69	457.38	15	1	1	NA	1	NA	0	6
SLC44A3	10	15	3	4	589.05	1178.1	15	1	1	-0.125	1	-0.0285714285714285	7	25
SLC44A5	4	13	0	2	728.64	1457.28	15	1	1	1	1	0.235294117647059	2	17
SLC45A1	12	23	1	0	743.82	1487.64	15	1	0.361111111111111	-Inf	1	-0.657142857142857	1	35
SLC45A2	11	28	1	0	567.6	1135.2	15	1	0.3	-Inf	1	-0.717948717948718	1	39
SLC45A3	6	17	4	11	534.27	1068.54	15	1	1	-0.0303030303030303	1	-0.00579710144927537	15	23
SLC45A4	3	36	4	13	780.12	1560.24	15	1	0.182044025157233	-2.69230769230769	1	-0.158371040723982	17	39
SLC46A1	8	19	1	7	390.72	781.44	15	1	0.647844009683963	0.660714285714286	1	0.171296296296296	8	27
SLC46A2	14	35	3	5	449.46	898.92	15	1	0.684086144463503	-0.5	1	-0.0892857142857143	8	49
SLC46A3	16	15	1	2	460.35	920.7	15	1	1	0.53125	1	0.182795698924731	3	31
SLC47A1	17	27	9	7	522.72	1045.44	15	1	0.252203885732403	-1.04201680672269	1	-0.176136363636364	16	44
SLC47A2	8	28	10	12	565.95	1131.9	15	1	0.0830818652841993	-1.91666666666667	0.949431371776132	-0.232323232323232	22	36
SLC48A1	1	2	0	2	101.64	203.28	15	1	1	1	1	0.333333333333333	2	3
SLC4A1	1	12	4	11	342.21	684.42	15	1	0.333333333333333	-3.36363636363636	1	-0.18974358974359	15	13
SLC4A10	8	20	1	4	1069.53	2139.06	15	1	1	0.375	1	0.0857142857142857	5	28
SLC4A11	0	20	1	4	520.41	1040.82	15	1	0.2	-Inf	1	-0.2	5	20
SLC4A1AP	6	21	3	1	532.95	1065.9	15	1	0.0627363737486096	-9.5	0.878646123461792	-0.527777777777778	4	27
SLC4A2	6	16	7	22	913.77	1827.54	15	1	1	0.151515151515151	1	0.0313479623824451	29	22
SLC4A3	4	46	2	10	1198.23	2396.46	15	1	0.327919588927568	-1.3	1	-0.0866666666666667	12	50
SLC4A4	3	31	1	4	1019.7	2039.4	15	1	0.43616490984912	-1.58333333333333	1	-0.111764705882353	5	34
SLC4A5	28	63	2	2	1299.54	2599.08	15	1	0.588383390214368	-1.25	1	-0.192307692307692	4	91
SLC4A7	3	25	2	7	1012.77	2025.54	15	1	0.577251047839283	-1.38095238095238	1	-0.115079365079365	9	28
SLC4A8	29	47	5	15	1255.98	2511.96	15	1	0.307606340108455	0.459770114942529	1	0.131578947368421	20	76
SLC4A9	22	30	8	12	965.25	1930.5	15	1	1	0.0909090909090909	1	0.0230769230769231	20	52
SLC51A	3	14	5	5	306.9	613.8	15	1	0.101940249766337	-3.66666666666667	0.977868234376093	-0.323529411764706	10	17
SLC51AL	2	12	1	0	324.06	648.12	15	1	0.2	-Inf	1	-0.857142857142857	1	14
SLC51B	19	15	3	3	287.1	574.2	15	1	1	0.210526315789474	1	0.0588235294117647	6	34
SLC52A3	19	9	3	3	381.81	763.62	15	1	0.641022704966302	0.526315789473684	1	0.178571428571429	6	28
SLC5A10	4	8	1	7	246.84	493.68	15	1	0.602683178534572	0.714285714285714	1	0.208333333333333	8	12
SLC5A11	31	28	6	7	784.08	1568.16	15	1	0.764323853711875	0.225806451612903	1	0.0638852672750978	13	59
SLC5A3	0	20	0	7	706.86	1413.72	15	1	1	NA	1	0	7	20
SLC5A7	0	16	0	1	573.21	1146.42	15	1	1	NA	1	0	1	16
SLC5A8	1	25	2	6	601.92	1203.84	15	1	0.131016042780749	-7.33333333333333	1	-0.211538461538462	8	26
SLC5A9	7	34	2	6	660.33	1320.66	15	1	0.62793747046669	-0.619047619047619	1	-0.0792682926829268	8	41
SLC6A1	1	21	0	5	593.01	1186.02	15	1	1	1	1	0.0454545454545455	5	22
SLC6A11	0	23	0	2	614.79	1229.58	15	1	1	NA	1	0	2	23
SLC6A12	4	23	4	5	601.92	1203.84	15	1	0.0862619190663423	-3.6	0.951277979139867	-0.296296296296296	9	27
SLC6A13	7	21	1	5	598.95	1197.9	15	1	1	0.4	1	0.0833333333333333	6	28
SLC6A14	3	24	0	4	618.75	1237.5	15	1	1	1	1	0.111111111111111	4	27
SLC6A15	2	21	0	1	722.7	1445.4	15	1	1	1	1	0.0869565217391304	1	23
SLC6A17	0	32	0	7	701.58	1403.16	15	1	1	NA	1	0	7	32
SLC6A19	12	37	6	4	1094.61	2189.22	15	1	0.0537693243095579	-3.625	0.846060006968071	-0.355102040816327	10	49
SLC6A2	0	21	0	6	554.4	1108.8	15	1	1	NA	1	0	6	21
SLC6A20	7	36	3	13	585.42	1170.84	15	1	1	-0.186813186813187	1	-0.0247093023255814	16	43
SLC6A4	5	32	2	6	664.29	1328.58	15	1	0.590162456186279	-1.13333333333333	1	-0.114864864864865	8	37
SLC6A5	13	26	0	0	768.24	1536.48	15	1	1	NA	1	NA	0	39
SLC6A6	2	9	0	3	633.6	1267.2	15	1	1	1	1	0.181818181818182	3	11
SLC6A7	2	14	1	12	765.27	1530.54	15	1	1	0.416666666666667	1	0.0480769230769231	13	16
SLC6A9	5	13	2	7	437.58	875.16	15	1	1	0.257142857142857	1	0.0555555555555556	9	18
SLC7A1	4	28	4	14	618.75	1237.5	15	1	0.43568217510605	-1	1	-0.0972222222222222	18	32
SLC7A10	0	14	0	2	485.76	971.52	15	1	1	NA	1	0	2	14
SLC7A11	2	12	1	5	539.22	1078.44	15	1	1	-0.2	1	-0.0238095238095238	6	14
SLC7A13	5	24	3	1	484.11	968.22	15	1	0.0359237536656892	-13.4	0.788199921465956	-0.577586206896552	4	29
SLC7A14	5	57	2	16	764.28	1528.56	15	1	0.651671347810588	-0.425	1	-0.0304659498207885	18	62
SLC7A2	6	23	1	0	650.43	1300.86	15	1	0.233333333333333	-Inf	1	-0.793103448275862	1	29
SLC7A3	7	32	5	18	618.42	1236.84	15	1	0.747798995032428	-0.26984126984127	1	-0.0379041248606466	23	39
SLC7A5	3	15	1	5	488.4	976.8	15	1	1	0	1	0	6	18
SLC7A6	2	14	0	4	513.81	1027.62	15	1	1	1	1	0.125	4	16
SLC7A6OS	9	18	3	0	292.05	584.1	15	1	0.0541871921182267	-Inf	0.846060006968071	-0.666666666666667	3	27
SLC7A9	7	8	0	1	489.06	978.12	15	1	1	1	1	0.466666666666667	1	15
SLC8A3	3	21	15	23	358.38	716.76	15	1	0.0254456115846491	-3.56521739130435	0.761210061313465	-0.269736842105263	38	24
SLC8B1	7	19	2	7	297.99	595.98	15	1	1	0.224489795918367	1	0.047008547008547	9	26
SLC9A1	6	23	1	11	706.86	1413.72	15	1	0.65137216806023	0.651515151515151	1	0.123563218390805	12	29
SLC9A3	22	26	0	2	791.34	1582.68	15	1	0.497142857142857	1	1	0.458333333333333	2	48
SLC9A3R1	4	9	2	4	163.02	326.04	15	1	1	-0.125	1	-0.0256410256410256	6	13
SLC9A3R2	1	7	3	3	275.55	551.1	15	1	0.244755244755245	-6	1	-0.375	6	8
SLC9A6	0	25	1	5	541.53	1083.06	15	1	0.193548387096774	-Inf	1	-0.166666666666667	6	25
SLC9A7	2	15	1	9	573.21	1146.42	15	1	1	0.166666666666667	1	0.0176470588235294	10	17
SLC9A8	0	15	0	2	529.98	1059.96	15	1	1	NA	1	0	2	15
SLC9A9	9	15	2	3	484.11	968.22	15	1	1	-0.111111111111111	1	-0.025	5	24
SLC9B2	10	21	4	5	554.4	1108.8	15	1	0.693519370763953	-0.68	1	-0.121863799283154	9	31
SLCO1A2	27	3	3	1	241.56	483.12	15	1	0.409069346213559	0.666666666666667	1	0.15	4	30
SLCO1B1	9	26	1	1	675.51	1351.02	15	1	0.472972972972973	-1.88888888888889	1	-0.242857142857143	2	35
SLCO1B3	12	19	4	1	699.27	1398.54	15	1	0.149265766912826	-5.33333333333333	1	-0.412903225806452	5	31
SLCO1C1	16	17	0	0	567.27	1134.54	15	1	1	NA	1	NA	0	33
SLCO2A1	3	30	2	8	628.98	1257.96	15	1	0.574900425722888	-1.5	1	-0.109090909090909	10	33
SLCO2B1	15	29	5	22	709.5	1419	15	1	0.184310420235735	0.560606060606061	1	0.155723905723906	27	44
SLCO3A1	0	11	1	0	508.86	1017.72	15	1	0.0833333333333334	-Inf	0.949431371776132	-1	1	11
SLCO4A1	20	37	9	13	714.78	1429.56	15	1	0.795035707788607	-0.280769230769231	1	-0.058213716108453	22	57
SLCO4C1	18	25	1	2	648.78	1297.56	15	1	1	0.305555555555556	1	0.0852713178294574	3	43
SLCO5A1	6	24	4	1	720.39	1440.78	15	1	0.0169484215973779	-15	0.674707602339182	-0.6	5	30
SLF1	37	29	5	4	912.78	1825.56	15	1	1	0.0202702702702703	1	0.00505050505050497	9	66
SLF2	66	39	11	10	1150.38	2300.76	15	1	0.46310173878089	0.35	1	0.104761904761905	21	105
SLIRP	1	3	0	0	81.84	163.68	15	1	1	NA	1	NA	0	4
SLIT1	11	39	12	25	1333.53	2667.06	15	1	0.329276321790046	-0.701818181818182	1	-0.104324324324324	37	50
SLIT3	13	44	8	15	1442.76	2885.52	15	1	0.277489975222778	-0.805128205128205	1	-0.119755911517925	23	57
SLITRK1	2	23	0	0	686.07	1372.14	15	1	1	NA	1	NA	0	25
SLITRK2	10	29	1	7	824.67	1649.34	15	1	0.659322605746764	0.585714285714286	1	0.131410256410256	8	39
SLITRK4	1	18	3	2	829.62	1659.24	15	1	0.0183512140033879	-26	0.677255339142531	-0.547368421052632	5	19
SLK	32	49	3	5	1257.96	2515.92	15	1	1	0.08125	1	0.0200617283950617	8	81
SLMAP	4	17	3	1	814.77	1629.54	15	1	0.0525691699604743	-11.75	0.843251957917679	-0.55952380952381	4	21
SLTM	6	22	1	2	943.47	1886.94	15	1	0.54972191323693	-0.833333333333333	1	-0.119047619047619	3	28
SLX4IP	22	12	6	2	519.42	1038.84	15	1	0.696908718731568	-0.636363636363636	1	-0.102941176470588	8	34
SMAD1	0	23	1	3	461.34	922.68	15	1	0.148148148148148	-Inf	1	-0.25	4	23
SMAD2W-SMAD2Z	2	8	3	2	420.42	840.84	15	1	0.250749250749251	-5	1	-0.4	5	10
SMAD3	0	15	0	10	366.63	733.26	15	1	1	NA	1	0	10	15
SMAD5	0	10	0	4	461.34	922.68	15	1	1	NA	1	0	4	10
SMAD6	0	1	2	1	223.41	446.82	15	1	1	-Inf	1	-0.666666666666667	3	1
SMAD9	1	10	0	0	463.32	926.64	15	1	1	NA	1	NA	0	11
SMAP1	4	18	1	2	429.33	858.66	15	1	0.504347826086956	-1.25	1	-0.151515151515151	3	22
SMAP2	6	15	4	1	389.73	779.46	15	1	0.0549103070842202	-9	0.846060006968071	-0.514285714285714	5	21
SMARCA1	5	40	1	8	1023.66	2047.32	15	1	1	0	1	0	9	45
SMARCA2-SMARCA4	7	62	2	2	1640.43	3280.86	15	1	0.0717345166891761	-7.85714285714286	0.909549689440994	-0.398550724637681	4	69
SMARCAD1	56	52	2	4	995.94	1991.88	15	1	0.434290993112134	0.535714285714286	1	0.185185185185185	6	108
SMARCAL1	33	39	7	4	998.91	1997.82	15	1	0.340143813215988	-1.06818181818182	1	-0.178030303030303	11	72
SMARCB1	3	9	1	3	394.68	789.36	15	1	1	0	1	0	4	12
SMARCC1	4	46	1	10	1004.52	2009.04	15	1	1	-0.15	1	-0.0109090909090909	11	50
SMARCC2	0	8	0	6	245.85	491.7	15	1	1	NA	1	0	6	8
SMARCD1	0	11	0	3	405.57	811.14	15	1	1	NA	1	0	3	11
SMARCD2	0	23	0	1	396.33	792.66	15	1	1	NA	1	0	1	23
SMARCE1	1	11	1	3	408.87	817.74	15	1	0.45	-2.66666666666667	1	-0.166666666666667	4	12
SMC1B	35	33	4	2	845.79	1691.58	15	1	0.677114703308195	-0.885714285714286	1	-0.151960784313726	6	68
SMC2	81	43	5	4	1185.69	2371.38	15	1	0.719845929490231	0.33641975308642	1	0.0976702508960573	9	124
SMC3	2	36	0	5	1217.7	2435.4	15	1	1	1	1	0.0526315789473684	5	38
SMC4	34	50	4	10	1280.07	2560.14	15	1	0.556077796519437	0.411764705882353	1	0.119047619047619	14	84
SMC5	23	43	7	2	1036.53	2073.06	15	1	0.025313731919494	-5.54347826086957	0.761210061313465	-0.429292929292929	9	66
SMC6	29	36	2	3	1086.03	2172.06	15	1	1	0.172413793103448	1	0.0461538461538462	5	65
SMCHD1	44	46	9	10	1944.69	3889.38	15	1	1	0.0590909090909091	1	0.0152046783625731	19	90
SMCO3	5	5	0	1	223.74	447.48	15	1	1	1	1	0.5	1	10
SMCR8	37	53	9	20	912.12	1824.24	15	1	0.385715496108248	0.355405405405405	1	0.100766283524904	29	90
SMDT1	5	5	0	1	65.67	131.34	15	1	1	1	1	0.5	1	10
SMG1	9	121	6	2	3597	7194	15	1	1.44549651090712e-05	-39.3333333333333	0.0290785714777483	-0.680769230769231	8	130
SMG5	6	52	4	13	1014.09	2028.18	15	1	0.220473611941801	-1.66666666666667	1	-0.13184584178499	17	58
SMG6	19	44	11	19	1010.13	2020.26	15	1	0.636112894552221	-0.340720221606648	1	-0.0650793650793651	30	63
SMG7	2	27	0	0	1170.51	2341.02	15	1	1	NA	1	NA	0	29
SMG8	7	57	5	24	906.18	1812.36	15	1	0.506075119721776	-0.696428571428571	1	-0.0630387931034483	29	64
SMIM12	0	2	1	1	38.61	77.22	15	1	1	-Inf	1	-0.5	2	2
SMIM14	1	1	0	0	100.98	201.96	15	1	1	NA	1	NA	0	2
SMIM15	0	1	0	1	72.27	144.54	15	1	1	NA	1	0	1	1
SMIM18	1	3	0	1	97.02	194.04	15	1	1	1	1	0.25	1	4
SMIM19	1	1	0	1	85.8	171.6	15	1	1	1	1	0.5	1	2
SMIM28	9	9	3	2	175.23	350.46	15	1	1	-0.5	1	-0.1	5	18
SMIM4	1	3	0	2	64.68	129.36	15	1	1	1	1	0.25	2	4
SMIM5	2	2	0	0	82.17	164.34	15	1	1	NA	1	NA	0	4
SMIM8	4	3	1	3	119.46	238.92	15	1	0.545454545454546	0.75	1	0.321428571428571	4	7
SMIM9	9	3	0	1	116.82	233.64	15	1	0.307692307692307	1	1	0.75	1	12
SMN	6	12	1	0	218.46	436.92	15	1	0.368421052631579	-Inf	1	-0.666666666666667	1	18
SMNDC1	0	8	0	4	225.06	450.12	15	1	1	NA	1	0	4	8
SMOC1	27	29	2	5	665.94	1331.88	15	1	0.436832811981823	0.57037037037037	1	0.196428571428571	7	56
SMOC2	1	7	0	0	239.58	479.16	15	1	1	NA	1	NA	0	8
SMOX	1	18	1	5	530.64	1061.28	15	1	0.43	-2.6	1	-0.114035087719298	6	19
SMPD1	9	26	7	5	381.48	762.96	15	1	0.0746371894242787	-3.04444444444444	0.914637734923963	-0.326190476190476	12	35
SMPD2	3	2	3	1	150.15	300.3	15	1	1	-1	1	-0.15	4	5
SMPD3	6	29	2	4	834.57	1669.14	15	1	0.57773039159432	-1.41666666666667	1	-0.161904761904762	6	35
SMPDL3A	8	14	1	1	446.16	892.32	15	1	1	-0.75	1	-0.136363636363636	2	22
SMPDL3B	12	18	7	1	417.12	834.24	15	1	0.0422445906316874	-9.5	0.808070061686953	-0.475	8	30
SMPX	5	6	1	0	116.82	233.64	15	1	1	-Inf	1	-0.545454545454545	1	11
SMS	5	5	1	1	213.51	427.02	15	1	1	0	1	0	2	10
SMTN	28	30	15	11	1019.37	2038.74	15	1	0.483975552448535	-0.461038961038961	1	-0.0941644562334217	26	58
SMTNL2	23	13	1	0	446.16	892.32	15	1	1	-Inf	1	-0.361111111111111	1	36
SMU1	7	18	0	2	571.56	1143.12	15	1	1	1	1	0.28	2	25
SMURF1	1	24	1	2	718.74	1437.48	15	1	0.206349206349206	-11	1	-0.293333333333333	3	25
SMURF2	0	14	0	2	729.3	1458.6	15	1	1	NA	1	0	2	14
SMYD1	1	24	3	5	487.08	974.16	15	1	0.0359237536656891	-13.4	0.788199921465956	-0.335	8	25
SMYD2	4	13	2	1	275.22	550.44	15	1	0.201754385964912	-5.5	1	-0.431372549019608	3	17
SMYD3	5	9	1	1	301.29	602.58	15	1	1	-0.8	1	-0.142857142857143	2	14
SMYD4	30	18	7	8	612.81	1225.62	15	1	0.369934785625589	0.475	1	0.158333333333333	15	48
SMYD5	4	17	4	7	397.98	795.96	15	1	0.397040871623742	-1.42857142857143	1	-0.173160173160173	11	21
SNAI1	0	6	1	1	190.74	381.48	15	1	0.25	-Inf	1	-0.5	2	6
SNAI2	0	2	0	0	266.31	532.62	15	1	1	NA	1	NA	0	2
SNAP23	0	6	0	0	157.41	314.82	15	1	1	NA	1	NA	0	6
SNAP25	0	4	0	1	203.94	407.88	15	1	1	NA	1	0	1	4
SNAP29	1	4	0	1	182.16	364.32	15	1	1	1	1	0.2	1	5
SNAP47	1	20	5	4	415.8	831.6	15	1	0.00459770114942529	-24	0.458402469160589	-0.507936507936508	9	21
SNAPC1	6	10	2	2	236.94	473.88	15	1	1	-0.666666666666667	1	-0.125	4	16
SNAPC3	7	10	0	2	306.24	612.48	15	1	0.508771929824561	1	1	0.411764705882353	2	17
SNAPC4	72	75	15	16	1528.89	3057.78	15	1	1	0.0234375	1	0.00592495062541143	31	147
SNAPC5	1	1	0	1	64.35	128.7	15	1	1	1	1	0.5	1	2
SNCAIP	9	25	8	2	886.71	1773.42	15	1	0.00711128052382493	-10.1111111111111	0.495282212683078	-0.535294117647059	10	34
SNCG	0	9	0	0	128.7	257.4	15	1	1	NA	1	NA	0	9
